,name,id,address,date,kWh,public_url,installationDate,uid,datetime,Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),maximumPower
249,Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 12:00,12.303,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 12:00:00,2017-12-18 12:00:00,2017,12,18,11,30,-1.1,1.34,0.031,0.63,49,779,241,7,8,-5.5,77,5,7,78,0.337,71.91,75.68,0.93,0.42,883,0.5,297,2.0,3.7922,2.9107,273.0
250,Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 13:00,13.508,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 13:00:00,2017-12-18 13:00:00,2017,12,18,12,30,-0.4,1.34,0.028,0.63,50,819,270,7,8,-6.0,119,19,7,124,0.339,66.05,74.4,0.92,0.42,884,0.4,297,2.6,6.096,4.6897,273.0
251,Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 14:00,5.046,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 14:00:00,2017-12-18 14:00:00,2017,12,18,13,30,-0.4,1.36,0.024,0.63,46,809,249,7,4,-6.7,147,15,7,151,0.342,62.51,75.45,0.91,0.42,884,0.4,297,2.6,7.3554,5.6481,273.0
252,Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 15:00,2.413,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 15:00:00,2017-12-18 15:00:00,2017,12,18,14,30,-1.4,1.36,0.021,0.63,39,746,185,0,1,-7.1000000000000005,39,746,0,185,0.343,65.31,78.72,0.9,0.42,885,0.4,294,1.9,8.8287,6.7395,273.0
253,Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 16:00,0.221,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 16:00:00,2017-12-18 16:00:00,2017,12,18,15,30,-3.6,1.35,0.021,0.63,27,580,89,0,0,-7.300000000000001,27,580,0,89,0.344,75.3,83.89,0.9,0.42,886,0.4,285,1.3,0.0,0.0,273.0
254,Telus Spark,594148,220 ST GEORGES DR NE,19/12/2017 8:00,0.06,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-19 08:00:00,2017-12-19 08:00:00,2017,12,19,7,30,-7.6,1.28,0.024,0.63,0,0,0,4,8,-11.5,0,0,4,0,0.377,73.73,99.67,0.93,0.8,889,0.5,184,1.1,0.0,0.0,273.0
255,Telus Spark,594148,220 ST GEORGES DR NE,19/12/2017 9:00,2.383,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-19 09:00:00,2017-12-19 09:00:00,2017,12,19,8,30,-7.6,1.26,0.028,0.63,0,0,0,4,8,-11.4,0,0,4,0,0.378,74.46000000000001,91.61,0.93,0.8,890,0.5,33,1.4,0.0,0.0,273.0
256,Telus Spark,594148,220 ST GEORGES DR NE,19/12/2017 10:00,3.899,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-19 10:00:00,2017-12-19 10:00:00,2017,12,19,9,30,-7.300000000000001,1.26,0.033,0.63,28,500,76,4,8,-11.0,34,1,4,34,0.379,74.96000000000001,84.54,0.93,0.8,890,0.5,59,2.0,0.0,0.0,273.0
257,Telus Spark,594148,220 ST GEORGES DR NE,26/12/2017 12:00,0.003,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-26 12:00:00,2017-12-26 12:00:00,2017,12,26,11,30,-20.4,1.29,0.017,0.63,45,843,253,7,8,-26.1,161,50,7,174,0.395,60.35,75.77,0.9,0.8,895,0.2,180,1.4,8.4533,6.4873,273.0
258,Telus Spark,594148,220 ST GEORGES DR NE,26/12/2017 13:00,0.001,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-26 13:00:00,2017-12-26 13:00:00,2017,12,26,12,30,-18.1,1.25,0.018,0.63,49,865,282,1,8,-23.0,149,17,1,154,0.399,65.4,74.34,0.91,0.8,894,0.2,162,1.8,7.5749,5.8281,273.0
259,Telus Spark,594148,220 ST GEORGES DR NE,29/12/2017 12:00,0.006,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-29 12:00:00,2017-12-29 12:00:00,2017,12,29,11,30,-24.0,1.15,0.041,0.63,57,773,248,7,8,-28.200000000000003,124,9,7,126,0.395,67.92,75.68,0.95,0.8,903,0.3,99,1.4,6.1259,4.7019,273.0
260,Telus Spark,594148,220 ST GEORGES DR NE,29/12/2017 13:00,0.557,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-29 13:00:00,2017-12-29 13:00:00,2017,12,29,12,30,-23.6,1.15,0.044,0.63,61,796,278,7,8,-27.9,96,3,7,97,0.395,67.92,74.19,0.95,0.8,903,0.3,103,1.6,4.7777,3.6769,273.0
261,Telus Spark,594148,220 ST GEORGES DR NE,29/12/2017 14:00,0.563,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-29 14:00:00,2017-12-29 14:00:00,2017,12,29,13,30,-23.5,1.15,0.041,0.63,58,786,261,7,8,-27.6,120,7,7,122,0.393,68.68,75.03,0.95,0.8,902,0.3,102,1.8,5.9642,4.5833,273.0
262,Telus Spark,594148,220 ST GEORGES DR NE,29/12/2017 15:00,0.19,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-29 15:00:00,2017-12-29 15:00:00,2017,12,29,14,30,-23.6,1.15,0.041,0.63,51,719,199,7,8,-27.6,94,4,7,95,0.39,69.79,78.11,0.96,0.8,902,0.3,103,1.8,4.544,3.4723,273.0
263,Telus Spark,594148,220 ST GEORGES DR NE,29/12/2017 16:00,0.001,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-29 16:00:00,2017-12-29 16:00:00,2017,12,29,15,30,-23.9,1.14,0.044,0.63,36,538,100,7,8,-27.5,48,1,7,48,0.386,71.95,83.13,0.96,0.8,902,0.4,107,1.7000000000000002,0.0,0.0,273.0
264,Telus Spark,594148,220 ST GEORGES DR NE,30/12/2017 12:00,0.003,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-30 12:00:00,2017-12-30 12:00:00,2017,12,30,11,30,-25.3,1.11,0.039,0.63,55,777,248,7,8,-29.3,147,22,7,153,0.419,69.42,75.63,0.93,0.8,898,0.3,126,2.4000000000000004,7.4416,5.7124,273.0
265,Telus Spark,594148,220 ST GEORGES DR NE,30/12/2017 13:00,0.014,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-30 13:00:00,2017-12-30 13:00:00,2017,12,30,12,30,-24.8,1.1,0.038,0.63,58,807,279,0,1,-28.8,58,807,0,279,0.419,69.59,74.13,0.93,0.8,899,0.3,127,2.2,13.7496,10.5827,273.0
266,Telus Spark,594148,220 ST GEORGES DR NE,31/12/2017 10:00,0.006,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-31 10:00:00,2017-12-31 10:00:00,2017,12,31,9,30,-28.3,1.16,0.018,0.63,25,597,80,0,0,-33.1,25,597,0,80,0.383,63.32,84.8,0.9,0.8,901,0.1,164,1.6,0.0,0.0,273.0
267,Telus Spark,594148,220 ST GEORGES DR NE,31/12/2017 11:00,0.04,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-31 11:00:00,2017-12-31 11:00:00,2017,12,31,10,30,-25.4,1.17,0.017,0.63,39,790,186,0,0,-30.8,39,790,0,186,0.383,60.6,79.28,0.89,0.8,901,0.1,154,2.0,8.8666,6.7628,273.0
268,Telus Spark,594148,220 ST GEORGES DR NE,31/12/2017 13:00,0.049,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-31 13:00:00,2017-12-31 13:00:00,2017,12,31,12,30,-21.1,1.17,0.015,0.63,48,899,294,0,1,-25.200000000000003,48,899,0,294,0.386,69.48,74.06,0.89,0.8,900,0.1,143,2.7,14.4981,11.1601,273.0
269,Telus Spark,594148,220 ST GEORGES DR NE,31/12/2017 14:00,0.007,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-31 14:00:00,2017-12-31 14:00:00,2017,12,31,13,30,-20.4,1.17,0.015,0.63,46,886,277,0,1,-23.9,46,886,0,277,0.388,73.57000000000001,74.86,0.89,0.8,900,0.1,140,2.8000000000000003,13.562,10.425,273.0
270,Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 10:00,0.01,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 10:00:00,2018-01-01 10:00:00,2018,1,1,9,30,-19.8,1.0,0.012,0.64,24,619,80,0,0,-24.8,24,619,0,80,0.366,64.66,84.79,0.87,0.8,899,0.1,253,2.2,0.0,0.0,273.0
271,Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 11:00,0.04,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 11:00:00,2018-01-01 11:00:00,2018,1,1,10,30,-16.6,0.97,0.012,0.64,36,805,186,0,0,-22.0,36,805,0,186,0.361,63.04,79.25,0.87,0.8,899,0.1,247,2.3000000000000003,8.8669,6.7633,273.0
272,Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 12:00,0.075,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 12:00:00,2018-01-01 12:00:00,2018,1,1,11,30,-13.3,0.95,0.012,0.64,42,883,263,0,0,-18.1,42,883,0,263,0.355,67.0,75.53,0.87,0.8,898,0.1,241,2.4000000000000004,12.8025,9.8293,273.0
273,Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 13:00,0.259,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 13:00:00,2018-01-01 13:00:00,2018,1,1,12,30,-11.0,0.94,0.012,0.64,45,909,296,0,0,-14.7,45,909,0,296,0.351,73.99,73.98,0.88,0.8,897,0.1,235,2.6,14.6074,11.2458,273.0
274,Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 14:00,1.261,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 14:00:00,2018-01-01 14:00:00,2018,1,1,13,30,-9.9,0.95,0.013,0.64,45,894,280,7,8,-12.5,150,320,100,234,0.348,81.59,74.76,0.88,0.8,897,0.1,238,2.5,11.4668,8.816,273.0
275,Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 15:00,0.929,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 15:00:00,2018-01-01 15:00:00,2018,1,1,14,30,-9.8,0.97,0.014,0.64,41,834,217,7,8,-11.4,129,225,100,177,0.348,88.02,77.8,0.89,0.8,896,0.1,249,2.3000000000000003,8.4791,6.4828,273.0
276,Telus Spark,594148,220 ST GEORGES DR NE,1/01/2018 16:00,0.112,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-01 16:00:00,2018-01-01 16:00:00,2018,1,1,15,30,-10.2,1.01,0.014,0.64,30,695,117,7,4,-11.6,38,0,100,38,0.35,89.81,82.79,0.9,0.8,897,0.1,262,2.5,0.0,0.0,273.0
277,Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 8:00,0.014,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 08:00:00,2018-01-02 08:00:00,2018,1,2,7,30,-5.4,1.46,0.066,0.64,0,0,0,0,0,-8.1,0,0,0,0,0.328,81.56,100.22,0.92,0.8,900,1.0,300,2.0,0.0,0.0,273.0
278,Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 9:00,1.584,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 09:00:00,2018-01-02 09:00:00,2018,1,2,8,30,-5.0,1.43,0.061,0.64,0,0,0,0,0,-7.800000000000001,0,0,0,0,0.328,80.43,92.02,0.92,0.8,900,1.0,295,2.0,0.0,0.0,273.0
279,Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 10:00,5.182,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 10:00:00,2018-01-02 10:00:00,2018,1,2,9,30,-3.9,1.44,0.056,0.64,29,412,67,0,0,-7.2,29,412,0,67,0.327,77.81,84.77,0.91,0.8,901,0.9,286,2.3000000000000003,0.0,0.0,273.0
280,Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 8:00,0.021,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 08:00:00,2018-01-03 08:00:00,2018,1,3,7,30,-4.3,1.3,0.023,0.64,0,0,0,0,4,-6.2,0,0,0,0,0.292,86.41,100.21,0.89,0.74,894,0.7000000000000001,282,3.0,0.0,0.0,273.0
281,Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 9:00,1.987,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 09:00:00,2018-01-03 09:00:00,2018,1,3,8,30,-4.2,1.34,0.024,0.64,0,0,0,0,0,-6.5,0,0,0,0,0.29,84.31,92.0,0.89,0.74,895,0.7000000000000001,283,3.1,0.0,0.0,273.0
282,Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 10:00,5.062,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 10:00:00,2018-01-03 10:00:00,2018,1,3,9,30,-3.1,1.39,0.025,0.64,27,505,73,7,4,-6.1000000000000005,33,0,100,33,0.288,79.98,84.73,0.89,0.74,895,0.7000000000000001,284,3.1,0.0,0.0,273.0
283,Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 11:00,7.362,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 11:00:00,2018-01-03 11:00:00,2018,1,3,10,30,-1.3,1.42,0.025,0.64,41,701,173,0,0,-4.4,41,701,0,173,0.286,79.45,79.15,0.89,0.74,895,0.7000000000000001,288,2.9000000000000004,8.2482,6.2923,273.0
284,Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 12:00,9.092,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 12:00:00,2018-01-03 12:00:00,2018,1,3,11,30,0.0,1.45,0.026,0.64,50,782,247,0,0,-2.5,50,782,0,247,0.285,83.55,75.39,0.89,0.74,895,0.7000000000000001,293,2.5,12.0378,9.2446,273.0
285,Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 13:00,9.979,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 13:00:00,2018-01-03 13:00:00,2018,1,3,12,30,0.7000000000000001,1.46,0.027,0.64,54,808,279,0,0,-1.3,54,808,0,279,0.285,86.78,73.8,0.89,0.74,895,0.7000000000000001,296,2.1,13.7912,10.6206,273.0
286,Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 14:00,8.423,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 14:00:00,2018-01-03 14:00:00,2018,1,3,13,30,0.9,1.47,0.028,0.64,53,793,264,0,0,-0.6000000000000001,53,793,0,264,0.286,89.43,74.55,0.89,0.74,895,0.7000000000000001,295,1.8,12.9611,9.9686,273.0
287,Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 15:00,4.346,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 15:00:00,2018-01-03 15:00:00,2018,1,3,14,30,0.9,1.46,0.028,0.64,46,733,204,0,0,-0.4,46,733,0,204,0.287,90.94,77.56,0.89,0.74,895,0.7000000000000001,291,1.7000000000000002,9.7854,7.4848,273.0
288,Telus Spark,594148,220 ST GEORGES DR NE,3/01/2018 16:00,0.335,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-03 16:00:00,2018-01-03 16:00:00,2018,1,3,15,30,0.5,1.45,0.028,0.64,34,589,110,0,0,-0.4,34,589,0,110,0.288,93.57,82.54,0.89,0.74,895,0.7000000000000001,285,1.7000000000000002,0.0,0.0,273.0
289,Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 11:00,7.751,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 11:00:00,2018-01-02 11:00:00,2018,1,2,10,30,-2.4000000000000004,1.46,0.052,0.64,48,627,165,0,0,-5.4,48,627,0,165,0.327,79.96000000000001,79.2,0.91,0.8,901,0.9,280,2.8000000000000003,7.8663,6.0005,273.0
290,Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 12:00,8.73,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 12:00:00,2018-01-02 12:00:00,2018,1,2,11,30,-1.1,1.46,0.049,0.64,57,721,238,0,0,-3.6,57,721,0,238,0.326,83.04,75.46000000000001,0.91,0.8,901,0.9,277,2.9000000000000004,11.5923,8.9013,273.0
291,Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 13:00,8.57,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 13:00:00,2018-01-02 13:00:00,2018,1,2,12,30,-0.4,1.44,0.045,0.64,60,764,272,0,0,-2.3000000000000003,60,764,0,272,0.325,87.14,73.89,0.91,0.8,900,0.8,273,2.6,13.4341,10.3441,273.0
292,Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 14:00,6.844,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 14:00:00,2018-01-02 14:00:00,2018,1,2,13,30,-0.1,1.4,0.04,0.64,56,758,257,0,0,-1.4,56,758,0,257,0.324,90.79,74.66,0.9,0.8,900,0.8,268,2.0,12.6051,9.6929,273.0
293,Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 15:00,3.441,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 15:00:00,2018-01-02 15:00:00,2018,1,2,14,30,-0.3,1.36,0.036,0.64,49,709,200,0,0,-1.0,49,709,0,200,0.323,95.31,77.69,0.9,0.8,899,0.7000000000000001,265,1.5,9.5866,7.3309,273.0
294,Telus Spark,594148,220 ST GEORGES DR NE,2/01/2018 16:00,0.13,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482018-01-02 16:00:00,2018-01-02 16:00:00,2018,1,2,15,30,-1.1,1.32,0.032,0.64,34,569,107,0,0,-1.5,34,569,0,107,0.321,96.97,82.67,0.9,0.8,899,0.7000000000000001,266,1.5,0.0,0.0,273.0
295,Telus Spark,594148,220 ST GEORGES DR NE,27/11/2017 9:00,6.162,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-27 09:00:00,2017-11-27 09:00:00,2017,11,27,8,30,-0.1,1.62,0.02,0.62,13,338,23,7,6,-10.1,10,0,7,10,0.337,46.83,88.28,0.88,0.14,876,0.4,255,4.9,0.0,0.0,273.0
296,Telus Spark,594148,220 ST GEORGES DR NE,27/11/2017 10:00,0.577,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-27 10:00:00,2017-11-27 10:00:00,2017,11,27,9,30,1.3,1.67,0.021,0.62,31,665,128,7,6,-9.3,54,5,7,54,0.337,45.19,81.65,0.88,0.14,877,0.4,258,5.5,0.0,0.0,273.0
297,Telus Spark,594148,220 ST GEORGES DR NE,27/11/2017 13:00,4.586,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-27 13:00:00,2017-11-27 13:00:00,2017,11,27,12,30,4.0,1.53,0.02,0.62,45,866,309,7,8,-8.6,150,243,7,224,0.331,39.44,72.28,0.9,0.14,879,0.4,278,6.7,11.23,8.6692,273.0
298,Telus Spark,594148,220 ST GEORGES DR NE,27/11/2017 14:00,0.199,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-27 14:00:00,2017-11-27 14:00:00,2017,11,27,13,30,3.6,1.47,0.019,0.62,43,859,284,0,1,-10.3,43,859,0,284,0.33,35.410000000000004,73.72,0.9,0.14,880,0.3,283,6.7,14.0487,10.8204,273.0
299,Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 8:00,0.613,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 08:00:00,2017-11-30 08:00:00,2017,11,30,7,30,-1.6,1.19,0.014,0.62,0,0,0,0,1,-6.6000000000000005,0,0,0,0,0.316,68.75,97.14,0.92,0.14,888,0.6000000000000001,270,2.9000000000000004,0.0,0.0,273.0
300,Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 9:00,3.23,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 09:00:00,2017-11-30 09:00:00,2017,11,30,8,30,-1.3,1.19,0.016,0.62,11,283,17,0,1,-6.6000000000000005,11,283,0,17,0.314,67.24,88.79,0.92,0.14,888,0.6000000000000001,273,2.7,0.0,0.0,273.0
301,Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 10:00,9.889,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 10:00:00,2017-11-30 10:00:00,2017,11,30,9,30,0.2,1.2,0.018,0.62,30,629,115,0,1,-6.1000000000000005,30,629,0,115,0.311,62.77,82.2,0.92,0.14,888,0.6000000000000001,274,2.7,0.0,0.0,273.0
302,Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 11:00,23.875,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 11:00:00,2017-11-30 11:00:00,2017,11,30,10,30,2.1,1.25,0.017,0.62,38,771,212,7,4,-5.5,123,152,7,157,0.309,57.19,77.0,0.92,0.14,888,0.6000000000000001,273,2.9000000000000004,7.5573,5.7864,273.0
303,Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 12:00,15.202,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 12:00:00,2017-11-30 12:00:00,2017,11,30,11,30,3.6,1.28,0.016,0.62,42,832,275,7,8,-5.0,145,81,7,167,0.308,53.41,73.76,0.92,0.14,887,0.6000000000000001,274,2.8000000000000003,8.258,6.3599,273.0
304,Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 13:00,17.999,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 13:00:00,2017-11-30 13:00:00,2017,11,30,12,30,4.3,1.29,0.016,0.62,43,847,294,7,8,-4.5,61,2,7,61,0.309,52.6,72.78,0.92,0.14,887,0.6000000000000001,272,2.2,3.044,2.348,273.0
305,Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 14:00,12.562,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 14:00:00,2017-11-30 14:00:00,2017,11,30,13,30,4.1000000000000005,1.29,0.017,0.62,42,816,265,7,8,-3.6,109,26,7,116,0.311,57.47,74.16,0.92,0.14,887,0.7000000000000001,261,1.4,5.7151,4.3985,273.0
306,Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 15:00,4.914,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 15:00:00,2017-11-30 15:00:00,2017,11,30,14,30,2.8000000000000003,1.3,0.016,0.62,36,750,195,7,8,-2.4000000000000004,105,70,7,120,0.314,68.53,77.78,0.92,0.14,886,0.7000000000000001,245,1.0,5.7492,4.3957,273.0
307,Telus Spark,594148,220 ST GEORGES DR NE,30/11/2017 16:00,0.722,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-11-30 16:00:00,2017-11-30 16:00:00,2017,11,30,15,30,1.1,1.3,0.016,0.62,27,589,96,7,4,-3.2,50,1,7,51,0.316,72.79,83.28,0.93,0.14,886,0.7000000000000001,237,1.1,0.0,0.0,273.0
308,Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 8:00,0.778,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 08:00:00,2017-12-01 08:00:00,2017,12,1,7,30,-4.0,1.17,0.027,0.63,0,0,0,0,8,-7.5,0,0,0,0,0.333,76.62,97.31,0.91,0.14,885,0.4,252,2.6,0.0,0.0,273.0
309,Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 9:00,4.419,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 09:00:00,2017-12-01 09:00:00,2017,12,1,8,30,-3.5,1.16,0.027,0.63,11,237,15,7,8,-7.6,6,0,7,6,0.331,73.37,88.95,0.92,0.14,885,0.4,252,2.8000000000000003,0.0,0.0,273.0
310,Telus Spark,594148,220 ST GEORGES DR NE,1/12/2017 10:00,6.96,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-01 10:00:00,2017-12-01 10:00:00,2017,12,1,9,30,-1.9,1.14,0.028,0.63,32,613,114,7,8,-7.2,71,138,7,90,0.331,66.98,82.38,0.92,0.14,885,0.4,252,3.2,0.0,0.0,273.0
